Name           Surname        Final_Grade(Aver. )
Name3927       Surname3927    8.60           
Name3928       Surname3928    6.27           
Name6199       Surname6199    8.67           
Name6195       Surname6195    6.47           
Name6193       Surname6193    6.73           
Name3932       Surname3932    6.80           
Name3933       Surname3933    6.67           
Name6190       Surname6190    5.27           
Name3935       Surname3935    5.87           
Name6189       Surname6189    5.00           
Name6186       Surname6186    6.87           
Name3938       Surname3938    5.53           
Name3939       Surname3939    7.53           
Name3940       Surname3940    6.60           
Name3941       Surname3941    7.07           
Name6185       Surname6185    7.87           
Name6184       Surname6184    5.53           
Name6181       Surname6181    5.00           
Name3945       Surname3945    8.53           
Name3946       Surname3946    7.60           
Name3947       Surname3947    7.40           
Name6178       Surname6178    6.07           
Name3949       Surname3949    5.53           
Name3950       Surname3950    6.27           
Name6177       Surname6177    7.33           
Name3952       Surname3952    6.27           
Name3953       Surname3953    6.80           
Name6176       Surname6176    5.47           
Name6174       Surname6174    6.80           
Name6171       Surname6171    6.80           
Name3957       Surname3957    5.20           
Name6169       Surname6169    5.80           
Name3959       Surname3959    7.53           
Name3960       Surname3960    8.07           
Name6168       Surname6168    6.07           
Name6167       Surname6167    5.07           
Name3963       Surname3963    8.80           
Name6166       Surname6166    6.53           
Name3965       Surname3965    5.40           
Name6165       Surname6165    5.67           
Name6162       Surname6162    6.80           
Name3968       Surname3968    6.13           
Name3969       Surname3969    6.53           
Name6161       Surname6161    5.27           
Name3971       Surname3971    6.40           
Name6160       Surname6160    5.67           
Name3973       Surname3973    8.20           
Name3974       Surname3974    5.53           
Name6159       Surname6159    5.47           
Name6158       Surname6158    7.87           
Name6156       Surname6156    6.00           
Name6151       Surname6151    6.33           
Name6150       Surname6150    6.33           
Name3980       Surname3980    5.93           
Name3981       Surname3981    5.00           
Name6149       Surname6149    7.53           
Name3983       Surname3983    6.87           
Name6146       Surname6146    7.00           
Name6145       Surname6145    5.40           
Name6143       Surname6143    8.40           
Name6139       Surname6139    7.73           
Name6137       Surname6137    7.87           
Name6135       Surname6135    6.73           
Name3990       Surname3990    8.27           
Name6132       Surname6132    7.73           
Name6129       Surname6129    6.67           
Name6128       Surname6128    5.13           
Name3994       Surname3994    7.80           
Name6126       Surname6126    5.47           
Name6125       Surname6125    6.53           
Name3997       Surname3997    6.13           
Name3998       Surname3998    6.60           
Name3999       Surname3999    5.20           
Name4000       Surname4000    6.80           
Name6120       Surname6120    5.73           
Name6119       Surname6119    7.53           
Name6118       Surname6118    8.20           
Name6114       Surname6114    6.87           
Name4005       Surname4005    6.33           
Name6113       Surname6113    5.00           
Name6111       Surname6111    7.93           
Name4008       Surname4008    5.27           
Name6109       Surname6109    6.53           
Name6108       Surname6108    7.27           
Name6107       Surname6107    6.07           
Name6105       Surname6105    6.13           
Name4013       Surname4013    6.80           
Name4014       Surname4014    6.27           
Name6104       Surname6104    6.93           
Name6102       Surname6102    7.20           
Name4017       Surname4017    5.33           
Name4018       Surname4018    7.13           
Name4019       Surname4019    5.20           
Name6101       Surname6101    7.20           
Name6099       Surname6099    7.27           
Name6098       Surname6098    6.53           
Name6096       Surname6096    7.13           
Name4024       Surname4024    5.73           
Name6094       Surname6094    6.40           
Name4026       Surname4026    5.20           
Name6093       Surname6093    7.67           
Name4028       Surname4028    5.40           
Name6092       Surname6092    6.53           
Name4030       Surname4030    5.00           
Name6091       Surname6091    6.67           
Name6089       Surname6089    5.00           
Name4033       Surname4033    7.07           
Name6086       Surname6086    5.40           
Name4035       Surname4035    6.27           
Name6085       Surname6085    5.40           
Name6084       Surname6084    6.07           
Name4038       Surname4038    6.40           
Name4039       Surname4039    8.13           
Name4040       Surname4040    7.27           
Name6083       Surname6083    6.40           
Name4042       Surname4042    8.07           
Name4043       Surname4043    6.40           
Name6081       Surname6081    5.60           
Name6080       Surname6080    6.60           
Name6079       Surname6079    5.47           
Name6078       Surname6078    6.33           
Name4048       Surname4048    6.27           
Name6076       Surname6076    7.67           
Name6074       Surname6074    7.47           
Name6071       Surname6071    7.73           
Name6070       Surname6070    5.13           
Name4053       Surname4053    8.13           
Name6069       Surname6069    6.13           
Name4055       Surname4055    7.13           
Name6068       Surname6068    8.93           
Name6067       Surname6067    7.07           
Name6066       Surname6066    5.47           
Name6065       Surname6065    6.47           
Name6063       Surname6063    7.27           
Name6061       Surname6061    9.00           
Name6060       Surname6060    6.80           
Name4063       Surname4063    8.00           
Name6057       Surname6057    7.27           
Name6056       Surname6056    5.53           
Name4066       Surname4066    5.13           
Name6051       Surname6051    5.33           
Name6050       Surname6050    8.73           
Name6048       Surname6048    5.53           
Name4070       Surname4070    7.53           
Name4071       Surname4071    5.20           
Name6045       Surname6045    5.47           
Name6041       Surname6041    6.33           
Name4074       Surname4074    7.87           
Name6040       Surname6040    6.13           
Name6038       Surname6038    7.33           
Name4077       Surname4077    6.47           
Name6035       Surname6035    7.20           
Name4079       Surname4079    5.47           
Name4080       Surname4080    5.20           
Name6030       Surname6030    7.53           
Name4082       Surname4082    5.87           
Name6029       Surname6029    7.93           
Name6028       Surname6028    7.67           
Name6026       Surname6026    5.27           
Name6025       Surname6025    8.80           
Name6022       Surname6022    6.20           
Name6019       Surname6019    7.13           
Name4089       Surname4089    5.73           
Name4090       Surname4090    5.40           
Name6018       Surname6018    5.13           
Name6017       Surname6017    5.93           
Name4093       Surname4093    6.93           
Name4094       Surname4094    6.60           
Name4095       Surname4095    8.00           
Name4096       Surname4096    7.67           
Name4097       Surname4097    5.13           
Name6013       Surname6013    5.80           
Name6011       Surname6011    6.13           
Name6010       Surname6010    8.00           
Name4101       Surname4101    6.40           
Name6008       Surname6008    7.73           
Name6006       Surname6006    6.60           
Name4104       Surname4104    7.07           
Name6005       Surname6005    7.13           
Name6004       Surname6004    7.47           
Name4107       Surname4107    5.67           
Name6002       Surname6002    5.13           
Name4109       Surname4109    6.07           
Name4110       Surname4110    7.87           
Name4111       Surname4111    6.33           
Name5999       Surname5999    7.87           
Name5997       Surname5997    7.40           
Name5996       Surname5996    6.73           
Name4115       Surname4115    6.93           
Name5995       Surname5995    8.53           
Name4117       Surname4117    5.27           
Name4118       Surname4118    6.87           
Name4119       Surname4119    6.53           
Name5994       Surname5994    6.33           
Name4121       Surname4121    6.47           
Name4122       Surname4122    5.40           
Name4123       Surname4123    8.40           
Name5992       Surname5992    7.80           
Name4125       Surname4125    5.93           
Name4126       Surname4126    7.53           
Name4127       Surname4127    7.07           
Name4128       Surname4128    6.80           
Name4129       Surname4129    5.27           
Name4130       Surname4130    9.00           
Name5989       Surname5989    7.27           
Name5988       Surname5988    6.80           
Name4133       Surname4133    6.33           
Name5986       Surname5986    5.33           
Name5985       Surname5985    8.00           
Name5984       Surname5984    7.60           
Name5983       Surname5983    7.13           
Name5981       Surname5981    8.27           
Name5977       Surname5977    7.47           
Name4140       Surname4140    5.40           
Name4141       Surname4141    6.80           
Name4142       Surname4142    8.93           
Name4143       Surname4143    6.53           
Name4144       Surname4144    5.80           
Name5975       Surname5975    7.47           
Name4146       Surname4146    6.00           
Name4147       Surname4147    7.33           
Name5974       Surname5974    6.27           
Name4149       Surname4149    7.93           
Name4150       Surname4150    5.80           
Name5972       Surname5972    8.00           
Name5971       Surname5971    8.27           
Name4153       Surname4153    5.67           
Name5970       Surname5970    7.00           
Name5967       Surname5967    6.60           
Name4156       Surname4156    5.27           
Name4157       Surname4157    6.27           
Name4158       Surname4158    8.00           
Name4159       Surname4159    7.93           
Name5966       Surname5966    5.60           
Name5961       Surname5961    5.33           
Name4162       Surname4162    7.13           
Name5960       Surname5960    6.80           
Name4164       Surname4164    8.00           
Name5958       Surname5958    6.07           
Name4166       Surname4166    7.73           
Name5957       Surname5957    5.27           
Name5956       Surname5956    7.00           
Name4169       Surname4169    5.20           
Name4170       Surname4170    7.53           
Name4171       Surname4171    6.33           
Name5955       Surname5955    8.47           
Name5953       Surname5953    5.00           
Name4174       Surname4174    7.33           
Name5952       Surname5952    7.60           
Name4176       Surname4176    5.20           
Name5951       Surname5951    6.53           
Name4178       Surname4178    6.07           
Name5949       Surname5949    5.80           
Name4180       Surname4180    8.33           
Name4181       Surname4181    6.00           
Name5948       Surname5948    5.80           
Name4183       Surname4183    5.27           
Name4184       Surname4184    8.33           
Name4185       Surname4185    8.07           
Name4186       Surname4186    8.20           
Name4187       Surname4187    5.27           
Name5947       Surname5947    7.33           
Name5946       Surname5946    5.93           
Name4190       Surname4190    7.07           
Name5943       Surname5943    6.07           
Name5941       Surname5941    5.00           
Name5939       Surname5939    5.33           
Name5938       Surname5938    6.80           
Name4195       Surname4195    5.07           
Name5937       Surname5937    6.00           
Name5936       Surname5936    5.40           
Name4198       Surname4198    5.20           
Name5933       Surname5933    5.20           
Name5930       Surname5930    7.73           
Name5929       Surname5929    6.00           
Name4202       Surname4202    7.27           
Name4203       Surname4203    5.27           
Name5927       Surname5927    7.73           
Name5921       Surname5921    7.47           
Name4206       Surname4206    7.07           
Name5920       Surname5920    8.33           
Name4208       Surname4208    7.53           
Name4209       Surname4209    5.40           
Name5919       Surname5919    7.07           
Name4211       Surname4211    6.13           
Name4212       Surname4212    6.67           
Name4213       Surname4213    5.87           
Name5918       Surname5918    6.20           
Name4215       Surname4215    5.20           
Name4216       Surname4216    7.33           
Name4217       Surname4217    5.33           
Name4218       Surname4218    7.07           
Name5913       Surname5913    5.87           
Name5912       Surname5912    6.20           
Name4221       Surname4221    5.13           
Name4222       Surname4222    6.00           
Name4223       Surname4223    6.13           
Name5911       Surname5911    7.20           
Name4225       Surname4225    6.73           
Name5909       Surname5909    5.53           
Name5908       Surname5908    7.20           
Name5905       Surname5905    7.80           
Name5904       Surname5904    6.20           
Name4230       Surname4230    7.33           
Name4231       Surname4231    6.40           
Name4232       Surname4232    5.80           
Name5902       Surname5902    5.60           
Name4234       Surname4234    5.87           
Name4235       Surname4235    7.20           
Name4236       Surname4236    7.33           
Name4237       Surname4237    5.00           
Name4238       Surname4238    6.87           
Name4239       Surname4239    5.33           
Name5900       Surname5900    7.53           
Name5899       Surname5899    7.47           
Name5898       Surname5898    6.47           
Name4243       Surname4243    5.13           
Name5897       Surname5897    6.87           
Name4245       Surname4245    7.20           
Name5896       Surname5896    5.33           
Name4247       Surname4247    7.93           
Name5895       Surname5895    6.40           
Name4249       Surname4249    6.47           
Name4250       Surname4250    5.53           
Name4251       Surname4251    6.07           
Name4252       Surname4252    5.33           
Name4253       Surname4253    5.60           
Name4254       Surname4254    5.07           
Name5894       Surname5894    6.33           
Name4256       Surname4256    6.13           
Name5893       Surname5893    5.87           
Name4258       Surname4258    5.80           
Name4259       Surname4259    6.87           
Name5891       Surname5891    6.13           
Name4261       Surname4261    5.13           
Name5890       Surname5890    6.67           
Name4263       Surname4263    8.00           
Name5889       Surname5889    8.93           
Name4265       Surname4265    7.20           
Name5885       Surname5885    5.33           
Name5884       Surname5884    7.00           
Name5882       Surname5882    7.00           
Name5881       Surname5881    7.13           
Name4270       Surname4270    6.40           
Name5880       Surname5880    7.80           
Name5879       Surname5879    6.53           
Name5878       Surname5878    6.60           
Name5874       Surname5874    5.33           
Name4275       Surname4275    5.87           
Name5868       Surname5868    6.93           
Name4277       Surname4277    6.33           
Name4278       Surname4278    6.07           
Name4279       Surname4279    7.53           
Name4280       Surname4280    5.00           
Name5866       Surname5866    5.87           
Name4282       Surname4282    6.00           
Name4283       Surname4283    7.20           
Name5864       Surname5864    7.53           
Name5863       Surname5863    7.67           
Name5862       Surname5862    6.07           
Name4287       Surname4287    7.13           
Name4288       Surname4288    7.93           
Name5860       Surname5860    5.87           
Name4290       Surname4290    6.93           
Name4291       Surname4291    6.40           
Name5857       Surname5857    6.93           
Name5855       Surname5855    8.13           
Name4294       Surname4294    5.73           
Name5853       Surname5853    6.27           
Name5851       Surname5851    8.00           
Name4297       Surname4297    7.40           
Name4298       Surname4298    7.00           
Name4299       Surname4299    8.60           
Name5850       Surname5850    7.13           
Name4301       Surname4301    6.80           
Name4302       Surname4302    5.60           
Name4303       Surname4303    7.47           
Name5847       Surname5847    6.80           
Name4305       Surname4305    7.07           
Name4306       Surname4306    6.00           
Name5844       Surname5844    5.87           
Name4308       Surname4308    6.33           
Name4309       Surname4309    7.00           
Name4310       Surname4310    5.53           
Name4311       Surname4311    5.40           
Name5843       Surname5843    6.80           
Name5842       Surname5842    5.00           
Name4314       Surname4314    5.60           
Name5841       Surname5841    5.87           
Name4316       Surname4316    5.20           
Name4317       Surname4317    8.00           
Name4318       Surname4318    7.60           
Name5839       Surname5839    7.73           
Name4320       Surname4320    6.07           
Name4321       Surname4321    6.87           
Name4322       Surname4322    6.33           
Name5837       Surname5837    7.80           
Name5832       Surname5832    5.27           
Name4325       Surname4325    6.93           
Name5830       Surname5830    7.00           
Name4327       Surname4327    5.73           
Name4328       Surname4328    7.33           
Name5829       Surname5829    6.53           
Name5828       Surname5828    8.00           
Name4331       Surname4331    7.27           
Name5827       Surname5827    5.07           
Name5826       Surname5826    6.40           
Name5822       Surname5822    6.00           
Name4335       Surname4335    5.47           
Name4336       Surname4336    5.67           
Name5819       Surname5819    8.13           
Name4338       Surname4338    5.40           
Name4339       Surname4339    8.20           
Name4340       Surname4340    6.60           
Name4341       Surname4341    6.53           
Name4342       Surname4342    8.00           
Name5818       Surname5818    7.40           
Name4344       Surname4344    7.67           
Name4345       Surname4345    7.33           
Name4346       Surname4346    6.40           
Name5817       Surname5817    6.93           
Name4348       Surname4348    6.00           
Name5816       Surname5816    5.93           
Name5812       Surname5812    8.27           
Name5811       Surname5811    5.00           
Name4352       Surname4352    8.13           
Name4353       Surname4353    6.67           
Name5808       Surname5808    6.13           
Name5807       Surname5807    7.60           
Name5806       Surname5806    5.40           
Name5802       Surname5802    6.53           
Name4358       Surname4358    5.67           
Name5801       Surname5801    6.93           
Name5799       Surname5799    5.80           
Name4361       Surname4361    5.67           
Name5797       Surname5797    8.33           
Name4363       Surname4363    7.07           
Name5796       Surname5796    7.67           
Name5793       Surname5793    6.87           
Name5792       Surname5792    7.67           
Name5791       Surname5791    5.20           
Name5788       Surname5788    5.13           
Name4369       Surname4369    5.53           
Name4370       Surname4370    8.00           
Name4371       Surname4371    7.80           
Name4372       Surname4372    6.27           
Name4373       Surname4373    6.20           
Name5782       Surname5782    8.20           
Name4375       Surname4375    7.40           
Name5781       Surname5781    6.40           
Name5780       Surname5780    6.27           
Name5776       Surname5776    7.33           
Name4379       Surname4379    6.00           
Name5775       Surname5775    5.40           
Name5770       Surname5770    6.27           
Name4382       Surname4382    8.20           
Name5769       Surname5769    7.13           
Name5767       Surname5767    7.13           
Name5766       Surname5766    7.80           
Name5765       Surname5765    5.53           
Name4387       Surname4387    5.60           
Name5758       Surname5758    5.73           
Name4389       Surname4389    7.87           
Name4390       Surname4390    7.00           
Name4391       Surname4391    6.87           
Name4392       Surname4392    5.80           
Name5757       Surname5757    5.93           
Name4394       Surname4394    7.67           
Name4395       Surname4395    5.73           
Name4396       Surname4396    5.27           
Name4397       Surname4397    7.13           
Name5755       Surname5755    7.60           
Name5751       Surname5751    6.20           
Name5750       Surname5750    8.87           
Name4401       Surname4401    7.60           
Name5749       Surname5749    7.60           
Name5743       Surname5743    6.00           
Name4404       Surname4404    5.47           
Name4405       Surname4405    7.73           
Name5740       Surname5740    5.40           
Name5739       Surname5739    6.07           
Name4408       Surname4408    5.67           
Name4409       Surname4409    6.60           
Name5733       Surname5733    5.00           
Name5730       Surname5730    5.27           
Name5724       Surname5724    7.20           
Name4413       Surname4413    5.73           
Name4414       Surname4414    5.47           
Name5721       Surname5721    7.27           
Name4416       Surname4416    8.87           
Name4417       Surname4417    6.00           
Name5717       Surname5717    7.60           
Name5715       Surname5715    6.20           
Name4420       Surname4420    7.13           
Name4421       Surname4421    6.13           
Name5714       Surname5714    7.20           
Name4423       Surname4423    7.13           
Name5713       Surname5713    5.40           
Name4425       Surname4425    8.40           
Name4426       Surname4426    7.20           
Name5712       Surname5712    6.13           
Name4428       Surname4428    7.60           
Name4429       Surname4429    7.13           
Name4430       Surname4430    7.73           
Name4431       Surname4431    8.27           
Name5711       Surname5711    5.60           
Name4433       Surname4433    6.27           
Name4434       Surname4434    6.13           
Name5710       Surname5710    7.07           
Name5707       Surname5707    6.80           
Name4437       Surname4437    6.40           
Name5706       Surname5706    7.93           
Name4439       Surname4439    7.93           
Name5700       Surname5700    7.07           
Name5699       Surname5699    7.20           
Name5696       Surname5696    6.27           
Name5694       Surname5694    5.80           
Name4444       Surname4444    5.13           
Name5693       Surname5693    6.53           
Name4446       Surname4446    8.67           
Name4447       Surname4447    6.27           
Name4448       Surname4448    8.33           
Name4449       Surname4449    5.73           
Name5692       Surname5692    7.07           
Name5691       Surname5691    6.73           
Name5690       Surname5690    8.13           
Name4453       Surname4453    6.40           
Name5688       Surname5688    5.93           
Name4455       Surname4455    5.60           
Name4456       Surname4456    6.47           
Name5687       Surname5687    6.53           
Name4458       Surname4458    6.73           
Name5686       Surname5686    5.47           
Name4460       Surname4460    9.00           
Name5685       Surname5685    5.47           
Name5683       Surname5683    6.20           
Name5679       Surname5679    6.00           
Name5678       Surname5678    7.40           
Name4465       Surname4465    7.00           
Name5677       Surname5677    9.13           
Name4467       Surname4467    7.20           
Name5674       Surname5674    5.07           
Name4469       Surname4469    5.40           
Name5672       Surname5672    7.00           
Name5671       Surname5671    7.27           
Name4472       Surname4472    8.07           
Name5670       Surname5670    6.00           
Name4474       Surname4474    7.93           
Name5665       Surname5665    6.73           
Name4476       Surname4476    6.67           
Name5664       Surname5664    7.13           
Name5661       Surname5661    5.67           
Name5659       Surname5659    6.33           
Name5658       Surname5658    8.80           
Name5648       Surname5648    5.33           
Name4482       Surname4482    8.47           
Name5647       Surname5647    6.27           
Name5646       Surname5646    8.27           
Name5644       Surname5644    6.60           
Name5641       Surname5641    6.33           
Name5640       Surname5640    5.13           
Name4488       Surname4488    7.67           
Name4489       Surname4489    8.07           
Name5636       Surname5636    5.60           
Name4491       Surname4491    5.93           
Name4492       Surname4492    6.40           
Name4493       Surname4493    6.80           
Name4494       Surname4494    6.87           
Name4495       Surname4495    6.73           
Name4496       Surname4496    7.33           
Name5634       Surname5634    6.13           
Name5633       Surname5633    7.80           
Name4499       Surname4499    6.60           
Name4500       Surname4500    5.73           
Name5631       Surname5631    5.13           
Name4502       Surname4502    7.73           
Name5630       Surname5630    6.80           
Name4504       Surname4504    7.93           
Name4505       Surname4505    6.73           
Name4506       Surname4506    5.13           
Name5629       Surname5629    5.27           
Name5628       Surname5628    7.27           
Name4509       Surname4509    7.13           
Name5627       Surname5627    5.73           
Name4511       Surname4511    8.07           
Name5625       Surname5625    5.20           
Name4513       Surname4513    5.93           
Name5624       Surname5624    8.00           
Name4515       Surname4515    5.67           
Name5622       Surname5622    7.73           
Name5621       Surname5621    5.33           
Name5620       Surname5620    7.07           
Name4519       Surname4519    6.60           
Name4520       Surname4520    8.00           
Name5617       Surname5617    8.47           
Name4522       Surname4522    7.27           
Name5616       Surname5616    7.27           
Name5612       Surname5612    5.53           
Name4525       Surname4525    6.47           
Name5611       Surname5611    6.80           
Name4527       Surname4527    5.27           
Name5609       Surname5609    8.27           
Name5608       Surname5608    5.20           
Name4530       Surname4530    7.67           
Name5606       Surname5606    5.93           
Name4532       Surname4532    6.20           
Name4533       Surname4533    7.27           
Name5605       Surname5605    5.47           
Name5604       Surname5604    6.33           
Name5603       Surname5603    6.87           
Name5601       Surname5601    6.33           
Name4538       Surname4538    8.20           
Name4539       Surname4539    6.93           
Name4540       Surname4540    5.00           
Name5598       Surname5598    7.27           
Name5597       Surname5597    6.47           
Name4543       Surname4543    7.13           
Name4544       Surname4544    6.00           
Name4545       Surname4545    7.93           
Name5593       Surname5593    7.87           
Name5592       Surname5592    5.80           
Name5591       Surname5591    7.20           
Name5589       Surname5589    8.07           
Name5588       Surname5588    5.80           
Name4551       Surname4551    7.73           
Name5585       Surname5585    6.80           
Name4553       Surname4553    6.73           
Name4554       Surname4554    7.40           
Name5584       Surname5584    6.47           
Name4556       Surname4556    7.33           
Name4557       Surname4557    5.73           
Name4558       Surname4558    7.20           
Name5583       Surname5583    7.20           
Name5581       Surname5581    7.93           
Name4561       Surname4561    5.67           
Name5580       Surname5580    6.00           
Name5577       Surname5577    5.67           
Name5576       Surname5576    7.27           
Name5575       Surname5575    5.60           
Name5572       Surname5572    5.73           
Name5571       Surname5571    5.47           
Name5569       Surname5569    6.47           
Name5568       Surname5568    7.73           
Name5565       Surname5565    6.27           
Name5561       Surname5561    5.00           
Name5560       Surname5560    7.27           
Name4573       Surname4573    7.60           
Name4574       Surname4574    7.87           
Name5559       Surname5559    6.07           
Name5557       Surname5557    6.07           
Name4577       Surname4577    5.20           
Name5555       Surname5555    6.80           
Name5553       Surname5553    7.40           
Name4580       Surname4580    6.20           
Name5551       Surname5551    6.80           
Name4582       Surname4582    6.93           
Name4583       Surname4583    7.47           
Name4584       Surname4584    7.87           
Name4585       Surname4585    7.73           
Name5548       Surname5548    8.33           
Name5547       Surname5547    7.87           
Name4588       Surname4588    7.80           
Name4589       Surname4589    6.20           
Name4590       Surname4590    7.67           
Name4591       Surname4591    5.47           
Name4592       Surname4592    6.00           
Name5544       Surname5544    8.53           
Name5541       Surname5541    6.00           
Name5539       Surname5539    8.13           
Name4596       Surname4596    7.73           
Name5538       Surname5538    7.07           
Name5535       Surname5535    7.27           
Name5534       Surname5534    7.07           
Name5532       Surname5532    6.73           
Name4601       Surname4601    7.27           
Name4602       Surname4602    5.07           
Name5531       Surname5531    7.80           
Name4604       Surname4604    7.93           
Name4605       Surname4605    6.93           
Name5530       Surname5530    6.80           
Name5528       Surname5528    7.60           
Name4608       Surname4608    5.93           
Name4609       Surname4609    7.80           
Name4610       Surname4610    7.73           
Name4611       Surname4611    5.93           
Name4612       Surname4612    7.20           
Name5525       Surname5525    7.00           
Name4614       Surname4614    5.40           
Name4615       Surname4615    5.40           
Name4616       Surname4616    6.13           
Name5523       Surname5523    7.07           
Name5519       Surname5519    8.80           
Name5518       Surname5518    6.60           
Name5517       Surname5517    7.87           
Name5515       Surname5515    6.27           
Name4622       Surname4622    5.00           
Name5514       Surname5514    6.73           
Name5513       Surname5513    6.00           
Name5512       Surname5512    5.00           
Name5509       Surname5509    6.40           
Name4627       Surname4627    5.80           
Name4628       Surname4628    5.73           
Name4629       Surname4629    5.00           
Name5508       Surname5508    7.27           
Name5503       Surname5503    7.07           
Name4632       Surname4632    7.80           
Name4633       Surname4633    6.87           
Name5502       Surname5502    5.33           
Name5499       Surname5499    7.40           
Name4636       Surname4636    8.53           
Name4637       Surname4637    7.67           
Name4638       Surname4638    6.93           
Name4639       Surname4639    7.53           
Name4640       Surname4640    5.13           
Name5491       Surname5491    6.13           
Name4642       Surname4642    5.47           
Name4643       Surname4643    7.27           
Name5489       Surname5489    5.27           
Name4645       Surname4645    6.73           
Name4646       Surname4646    6.93           
Name5486       Surname5486    5.60           
Name4648       Surname4648    6.87           
Name4649       Surname4649    5.93           
Name5484       Surname5484    7.20           
Name4651       Surname4651    5.60           
Name5483       Surname5483    7.07           
Name4653       Surname4653    5.53           
Name4654       Surname4654    5.67           
Name4655       Surname4655    7.93           
Name4656       Surname4656    8.07           
Name4657       Surname4657    5.27           
Name4658       Surname4658    6.00           
Name5482       Surname5482    6.67           
Name4660       Surname4660    5.60           
Name4661       Surname4661    6.80           
Name5481       Surname5481    6.60           
Name4663       Surname4663    7.67           
Name4664       Surname4664    6.47           
Name4665       Surname4665    6.93           
Name4666       Surname4666    6.73           
Name4667       Surname4667    6.60           
Name5480       Surname5480    5.47           
Name4669       Surname4669    7.27           
Name5478       Surname5478    6.67           
Name5473       Surname5473    7.20           
Name5471       Surname5471    7.53           
Name5468       Surname5468    7.60           
Name4674       Surname4674    8.73           
Name4675       Surname4675    6.47           
Name4676       Surname4676    5.00           
Name4677       Surname4677    8.27           
Name5467       Surname5467    8.40           
Name4679       Surname4679    7.47           
Name5466       Surname5466    5.67           
Name5464       Surname5464    5.27           
Name4682       Surname4682    6.20           
Name5460       Surname5460    7.27           
Name5459       Surname5459    6.67           
Name4685       Surname4685    6.27           
Name5457       Surname5457    5.87           
Name5453       Surname5453    5.33           
Name5451       Surname5451    5.53           
Name4689       Surname4689    6.80           
Name4690       Surname4690    5.73           
Name4691       Surname4691    7.07           
Name4692       Surname4692    6.60           
Name4693       Surname4693    5.80           
Name5449       Surname5449    6.60           
Name4695       Surname4695    6.47           
Name4696       Surname4696    7.00           
Name5448       Surname5448    5.93           
Name4698       Surname4698    5.93           
Name5442       Surname5442    5.47           
Name5441       Surname5441    8.27           
Name4701       Surname4701    6.20           
Name4702       Surname4702    6.00           
Name4703       Surname4703    5.67           
Name4704       Surname4704    8.00           
Name4705       Surname4705    5.73           
Name5440       Surname5440    5.80           
Name4707       Surname4707    7.00           
Name4708       Surname4708    7.07           
Name5439       Surname5439    5.07           
Name4710       Surname4710    5.00           
Name5438       Surname5438    5.13           
Name4712       Surname4712    7.53           
Name5437       Surname5437    5.40           
Name4714       Surname4714    6.53           
Name5435       Surname5435    6.07           
Name5434       Surname5434    5.93           
Name4717       Surname4717    6.47           
Name5433       Surname5433    7.27           
Name5432       Surname5432    5.13           
Name4720       Surname4720    8.00           
Name5431       Surname5431    6.40           
Name5425       Surname5425    7.87           
Name5423       Surname5423    6.73           
Name5422       Surname5422    8.33           
Name4725       Surname4725    7.73           
Name5419       Surname5419    8.07           
Name4727       Surname4727    5.67           
Name4728       Surname4728    5.20           
Name4729       Surname4729    6.87           
Name5418       Surname5418    5.00           
Name4731       Surname4731    8.20           
Name4732       Surname4732    5.60           
Name4733       Surname4733    5.40           
Name5416       Surname5416    7.27           
Name5415       Surname5415    6.20           
Name5413       Surname5413    5.73           
Name4737       Surname4737    7.13           
Name4738       Surname4738    5.53           
Name4739       Surname4739    5.33           
Name4740       Surname4740    6.00           
Name5411       Surname5411    7.80           
Name4742       Surname4742    7.33           
Name5410       Surname5410    5.33           
Name5408       Surname5408    6.73           
Name5405       Surname5405    6.67           
Name4746       Surname4746    7.27           
Name5404       Surname5404    5.40           
Name5403       Surname5403    6.60           
Name5400       Surname5400    5.53           
Name4750       Surname4750    8.20           
Name4751       Surname4751    5.33           
Name4752       Surname4752    6.73           
Name5398       Surname5398    5.27           
Name5395       Surname5395    5.73           
Name5390       Surname5390    6.13           
Name5388       Surname5388    8.67           
Name5386       Surname5386    5.47           
Name5384       Surname5384    6.60           
Name5381       Surname5381    7.73           
Name4760       Surname4760    6.27           
Name5380       Surname5380    6.87           
Name5379       Surname5379    5.73           
Name5378       Surname5378    5.07           
Name4764       Surname4764    5.60           
Name5377       Surname5377    5.80           
Name4766       Surname4766    8.33           
Name5376       Surname5376    5.27           
Name5374       Surname5374    7.33           
Name5369       Surname5369    7.80           
Name4770       Surname4770    5.80           
Name4771       Surname4771    6.93           
Name5367       Surname5367    6.40           
Name4773       Surname4773    6.07           
Name5366       Surname5366    6.00           
Name4775       Surname4775    6.93           
Name4776       Surname4776    5.40           
Name5364       Surname5364    5.93           
Name4778       Surname4778    5.80           
Name5361       Surname5361    5.80           
Name4780       Surname4780    8.33           
Name4781       Surname4781    5.60           
Name4782       Surname4782    5.73           
Name4783       Surname4783    8.47           
Name4784       Surname4784    6.93           
Name4785       Surname4785    5.07           
Name5359       Surname5359    7.00           
Name5350       Surname5350    6.33           
Name5348       Surname5348    5.33           
Name5347       Surname5347    6.13           
Name4790       Surname4790    6.73           
Name4791       Surname4791    5.73           
Name5344       Surname5344    8.13           
Name4793       Surname4793    6.20           
Name5343       Surname5343    8.87           
Name5342       Surname5342    8.33           
Name5339       Surname5339    6.47           
Name4797       Surname4797    8.60           
Name5337       Surname5337    7.80           
Name4799       Surname4799    6.60           
